"name","class","rating","status","constituency","connection","officer","proposal","priority","zip","af12","af13","af14","af15","af16","cap12","cap13","cap14","cap15","cap16","city","state","latitude","longitude"
"el-Sarah, Daif",1991,0,"Annual Fund Leadership","Alumn","Not Connected","Vandeboogaard, Elise",NA,"","23117",1102,0,0,0,2170,0,170000,0,0,0,"Mineral","VA",38.007186,-77.86809
"el-Hai, Khaalida",1988,1740000,"Assessment","Alumn","Somewhat Connected",NA,NA,"","24895",0,694,0,1239,281,0,1e+05,0,40000,20000,"Wilcoe","WV",37.381834,-81.56342
"Nosker, Jennifer",NA,570000,"Solicitation","Parent","Not Connected","Center, Victoria",NA,"","05464",847,45,1246,0,87,70000,0,0,0,20000,"Jeffersonville","VT",44.636283,-72.82257
"Welch, Suleyma",2003,0,"Annual Fund Leadership","Alumn","Somewhat Connected",NA,NA,"","12874",0,205,0,977,0,30000,0,0,60000,0,"Silver Bay","NY",43.685475,-73.50767
"Romero, Jordan",1989,0,"Not a Prospect","Alumn","Modestly Connected",NA,528279,"Athletics","98606",0,806,0,0,148,150000,10000,180000,130000,80000,"Brush Prairie","WA",45.73451,-122.48034
"Cervantes, Nancy",1992,530000,"Assessment","Alumn","Somewhat Connected",NA,NA,"","74114",885,0,21,1738,0,0,270000,50000,10000,10000,"Tulsa","OK",36.126894,-95.94657
"Fouquet, Tyler",1983,0,"Not a Prospect","Alumn","Somewhat Connected",NA,NA,"","63105",1101,163,1631,0,791,0,0,0,0,0,"Saint Louis","MO",38.645484,-90.32888
"Fierro, Carly",1969,1250000,"Cultivation","Alumn","Connected",NA,335081,"Financial Aid","48733",0,0,2413,0,0,0,70000,0,0,0,"Fairgrove","MI",43.542822,-83.61267
"el-Farooqui, Yoonus",2000,0,"Annual Fund Leadership","Alumn","Modestly Connected",NA,NA,"","19422",2161,0,1000,1705,0,0,190000,70000,0,160000,"Blue Bell","PA",40.157526,-75.27816
"Gomez, Cynthia",1982,NA,NA,"Alumn","Somewhat Connected",NA,NA,"","15018",3640,470,1768,0,1434,0,0,0,0,40000,"Buena Vista","PA",40.266358,-79.79325
"Battumur, Melenaite",1982,NA,NA,"Alumn","Very Connected",NA,NA,"","64086",316,573,585,999,172,20000,40000,40000,30000,0,"Lees Summit","MO",38.92811,-94.32392
"el-Beshara, Nuzha",1957,670000,"Stewardship","Alumn","Connected",NA,NA,"","37133",0,0,0,383,1596,0,90000,0,20000,1e+05,"Murfreesboro","TN",35.859565,-86.420958
"Fushimi, Jessica",1951,NA,NA,"Alumn","Very Connected",NA,NA,"","77807",1104,438,0,445,0,150000,110000,70000,120000,150000,"Bryan","TX",30.68416,-96.46101
"Sato, Galen",1950,320000,"Annual Fund Leadership","Alumn","Somewhat Connected","Ulibarri, Isaiah",573937,"Athletics","42055",134,1844,92,983,289,160000,70000,130000,0,10000,"Kuttawa","KY",37.058356,-88.14097
"Parker, Tionna",1959,NA,NA,"Alumn","Very Connected",NA,1004438,"Unresistricted","33543",0,0,1586,213,1060,80000,110000,80000,0,50000,"Zephyrhills","FL",28.187356,-82.31601
"Twins, Marissa",1963,NA,NA,"Alumn","Somewhat Connected",NA,0,"Residence Hall","25315",147,1243,1981,0,1902,0,0,10000,0,80000,"Charleston","WV",38.23753,-81.55661
"Briggs, Je Young",1953,170000,"Cultivation","Alumn","Not Connected",NA,NA,"","08402",1856,0,781,449,573,70000,10000,0,0,0,"Margate City","NJ",39.329416,-74.50661
"Cohen, Jeremy",1950,NA,NA,"Alumn","Somewhat Connected",NA,541439,"Athletics","78374",719,7,0,0,0,0,50000,0,10000,0,"Portland","TX",27.884565,-97.32054
"el-Mohamad, Urwa",1977,NA,NA,"Alumn","Not Connected",NA,NA,"","38363",304,999,0,0,392,60000,190000,0,120000,70000,"Parsons","TN",35.66088,-88.1184
"el-Habib, Jafar",2008,1210000,"Assessment","Alumn","Very Connected","Stone, Derek",637966,"Financial Aid","49614",263,0,0,0,2175,30000,0,80000,10000,0,"Bear Lake","MI",44.433903,-86.12625
"Vargas, Myra",1951,NA,NA,"Alumn","Somewhat Connected",NA,0,"Math/Science Center","65604",290,1838,0,789,145,0,120000,0,0,0,"Ash Grove","MO",37.270684,-93.59815
"Tosh, Cindy",1974,260000,"Not a Prospect","Alumn","Not Connected","Spencer, Ruby",NA,"","10273",0,542,0,0,0,0,70000,220000,130000,0,"New York","NY",40.780751,-73.977182
"Wolf, Kayla",1980,NA,NA,"Alumn","Somewhat Connected",NA,NA,"","31797",0,648,452,113,0,0,50000,0,70000,40000,"Whigham","GA",30.888809,-84.32976
"Agrawal, Aris",1961,0,"Not a Prospect","Alumn","Somewhat Connected","el-Salehi, Ziyaad",299013,"Financial Aid","80230",2447,139,0,0,490,0,0,90000,0,80000,"Denver","CO",39.721763,-104.89627
"Martinez-Paz, Ariel",1959,0,"Not a Prospect","Alumn","Very Connected",NA,1020469,"Athletics","54487",603,725,1012,1209,248,140000,110000,40000,0,140000,"Tomahawk","WI",45.510639,-89.73162
"Huang, Nicholas",2008,0,"Not a Prospect","Alumn","Connected","Borenstein-Will, Alan",NA,"","19453",1276,0,0,985,1101,50000,60000,0,0,0,"Mont Clare","PA",40.137922,-75.50218
"Browning, Sarah",1977,0,"Assessment","Alumn","Somewhat Connected",NA,0,"Math/Science Center","93906",86,2927,3,916,0,140000,0,60000,1e+05,310000,"Salinas","CA",36.709717,-121.63997
"Cooper, Keaun",1984,NA,NA,"Alumn","Modestly Connected",NA,NA,"","15140",0,2174,1058,213,1674,120000,170000,20000,0,0,"Pitcairn","PA",40.405768,-79.77643
"Malehorn, Bric",1958,1120000,"Stewardship","Alumn","Somewhat Connected",NA,NA,"","05048",0,0,0,392,0,0,40000,60000,0,0,"Hartland","VT",43.566105,-72.39941
"Kanherkar, Madison",2000,0,"Annual Fund Leadership","Alumn","Modestly Connected",NA,NA,"","33443",84,2232,0,0,1677,60000,0,0,60000,0,"Deerfield Beach","FL",26.145724,-80.448254
"Mcbride, Sabrina",1988,0,"Not a Prospect","Alumn","Connected",NA,NA,"","90255",821,1638,0,1317,0,60000,0,50000,1e+05,0,"Huntington Park","CA",33.978404,-118.21773
"el-Hamid, Hilmi",1959,0,"Not a Prospect","Alumn","Somewhat Connected","Stone, Derek",593800,"Residence Hall","98238",450,1100,1316,1356,0,10000,220000,110000,0,110000,"Conway","WA",48.337796,-122.34517
"Melero, Emily",1988,NA,NA,"Alumn","Very Connected",NA,NA,"","01030",0,179,2908,940,150,0,0,0,70000,0,"Feeding Hills","MA",42.070774,-72.67248
"Martinez Gonzalez, Viridiana",2004,780000,"Cultivation","Alumn","Not Connected","Ortega, Amanda",NA,"","57553",569,1333,0,2089,345,90000,0,150000,1e+05,60000,"Milesville","SD",44.478744,-101.63569
"Ponce, Jeremy",2010,390000,"Annual Fund Leadership","Alumn","Very Connected","Ortega, Yesica",NA,"","77562",0,570,240,304,0,40000,0,0,0,90000,"Highlands","TX",29.81953,-95.05298
"el-Salman, Iyaad",2002,280000,"Cultivation","Alumn","Modestly Connected",NA,NA,"","37821",202,2421,1192,0,2066,190000,130000,60000,0,0,"Newport","TN",35.963276,-83.20116
"Tanabe, Jungsoo",1969,0,"Not a Prospect","Alumn","Connected",NA,NA,"","08048",2755,725,0,0,760,0,0,0,0,0,"Lumberton","NJ",39.967013,-74.80666
"el-Rabbani, Mazeeda",1966,NA,NA,"Alumn","Connected",NA,0,"Athletics","46858",0,795,1580,0,0,0,60000,150000,0,0,"Fort Wayne","IN",41.093763,-85.070713
"el-Hammad, Saami",2003,1030000,"Assessment","Alumn","Modestly Connected",NA,NA,"","82001",382,532,519,471,652,0,80000,0,0,30000,"Cheyenne","WY",41.141281,-104.80208
"Hughes, Carissa",2005,950000,"Cultivation","Alumn","Somewhat Connected","el-Salehi, Ziyaad",1731508,"Athletics","84201",0,0,537,276,0,70000,0,0,40000,0,"Ogden","UT",41.244261,-112.007924
"Mark, Danyell",2010,1660000,"Assessment","Alumn","Somewhat Connected","Rodriguez, Nathan",NA,"","60161",0,619,1888,582,0,90000,0,0,0,0,"Melrose Park","IL",41.811929,-87.68732
"Argueta, Anthony",1988,270000,"Cultivation","Alumn","Modestly Connected",NA,NA,"","97224",1571,1112,0,0,0,0,30000,0,0,30000,"Portland","OR",45.406292,-122.78441
"el-Mahfouz, Abdul Azeez",NA,0,"Annual Fund Leadership","Parent","Not Connected",NA,NA,"","84724",1563,8,656,434,0,90000,50000,0,0,140000,"Elsinore","UT",38.686793,-112.14565
"al-Zaki, Nadeem",1958,1910000,"Cultivation","Alumn","Very Connected","Pinto, Sierra",NA,"","70059",1532,0,448,602,325,60000,0,10000,60000,0,"Harvey","LA",29.677893,-90.0901
"Gomez, Alicia",1962,0,"Annual Fund Leadership","Alumn","Connected",NA,NA,"","04923",0,0,13,941,208,190000,0,190000,0,20000,"Cambridge","ME",45.031691,-69.44672
"Medina, Aimee",2007,0,"Not a Prospect","Alumn","Connected",NA,0,"Financial Aid","77215",570,72,1016,0,0,0,170000,60000,80000,40000,"Houston","TX",29.83399,-95.434241
"Gomez, Acacia",1954,0,"Annual Fund Leadership","Alumn","Modestly Connected",NA,NA,"","27278",0,0,0,118,1779,120000,160000,0,140000,160000,"Hillsborough","NC",36.079726,-79.09459
"Pham, Tien",1996,0,"Annual Fund Leadership","Alumn","Somewhat Connected",NA,430683,"Athletics","84047",742,1066,642,0,436,110000,0,0,70000,130000,"Midvale","UT",40.614997,-111.88704
"Pulling, Dekar",1969,0,"Annual Fund Leadership","Alumn","Modestly Connected",NA,1535602,"Residence Hall","58038",0,917,0,0,0,140000,210000,220000,160000,60000,"Grandin","ND",47.251489,-96.98522
"Meza-Galvan, Micaela",1996,1450000,"Annual Fund Leadership","Alumn","Very Connected","el-Salehi, Ziyaad",NA,"","32501",1153,1152,0,952,535,120000,10000,0,0,0,"Pensacola","FL",30.420997,-87.22305
"Lucero, Juliette",1958,0,"Stewardship","Alumn","Somewhat Connected",NA,NA,"","62840",2045,0,1001,0,0,40000,0,170000,0,120000,"Frankfort Heights","IL",37.994296,-88.941665
"Moline, Bryce",1994,290000,"Solicitation","Alumn","Connected","al-Abdou, Tharwa",862015,"Financial Aid","78234",899,416,0,45,361,0,0,340000,0,80000,"San Antonio","TX",29.457389,-98.45537
"Arellano Saguilan, Jena",2006,1230000,"Cultivation","Alumn","Very Connected",NA,NA,"","94621",502,1334,20,634,513,50000,0,0,10000,40000,"Oakland","CA",37.753978,-122.18969
"Tiamfook, Jesse",2010,90000,"Stewardship","Alumn","Not Connected",NA,0,"Math/Science Center","42322",301,0,0,0,0,0,0,90000,60000,0,"Beech Grove","KY",37.615062,-87.406866
"King, Andrew",2014,NA,NA,"Alumn","Modestly Connected",NA,NA,"","69367",1640,0,0,1515,493,110000,0,70000,0,180000,"Whitney","NE",42.755969,-103.2562
"Mcdaniel, Cameron",1979,NA,NA,"Alumn","Very Connected",NA,NA,"","01434",186,469,0,134,642,30000,40000,0,130000,0,"Devens","MA",42.53,-71.61
"Davis-Cawthorn, Dominique",1961,0,"Annual Fund Leadership","Alumn","Connected",NA,0,"Financial Aid","47939",1478,63,842,0,0,0,20000,0,120000,0,"Crawfordsville","IN",40.040014,-86.893614
"Senphannarat, Yo Han",1966,460000,"Assessment","Alumn","Very Connected","Borenstein-Will, Alan",0,"Professorship","94152",594,831,368,0,1633,0,80000,0,0,50000,"San Francisco","CA",37.784827,-122.727802
"Espinoza, Danielle",1988,990000,"Not a Prospect","Alumn","Not Connected","Ulibarri, Isaiah",NA,"","37934",0,597,1253,0,0,20000,0,170000,70000,70000,"Knoxville","TN",35.87,-84.17
"el-Abdullah, Mushtaaq",1989,1180000,"Solicitation","Alumn","Connected","Redbird, Ian",NA,"","61937",1294,928,809,969,575,10000,0,120000,0,30000,"Lovington","IL",39.724744,-88.62995
"Park, Duke",1983,0,"Annual Fund Leadership","Alumn","Connected",NA,NA,"","24613",0,1831,0,0,774,1e+05,140000,220000,170000,70000,"Falls Mills","VA",37.273973,-81.31688
"el-Hashmi, Sumaita",2006,0,"Not a Prospect","Alumn","Modestly Connected",NA,427914,"Athletics","81128",416,0,0,1543,1182,20000,60000,10000,10000,20000,"Chromo","CO",37.086533,-106.75491
"Barber, Lindsey",1982,0,"Assessment","Alumn","Modestly Connected","el-Pirani, Sabriyya",662872,"Residence Hall","29912",0,0,2441,0,1582,0,0,170000,60000,10000,"Coosawatchie","SC",32.488929,-80.989142
"Gallegos, Bianca",2009,NA,NA,"Alumn","Connected",NA,467808,"Residence Hall","63967",0,710,1018,748,1695,0,60000,30000,0,0,"Williamsville","MO",36.944333,-90.48271
"Keresey, Alexander",1964,0,"Annual Fund Leadership","Alumn","Somewhat Connected",NA,NA,"","84740",1700,0,0,140,0,0,140000,0,70000,0,"Junction","UT",38.238084,-112.23014
"Barker, Patricia",1999,0,"Annual Fund Leadership","Alumn","Not Connected",NA,NA,"","70589",536,0,90,0,266,20000,340000,40000,0,0,"Washington","LA",30.653805,-92.05479
"Dellacroce, Laurissa",1957,NA,NA,"Alumn","Very Connected",NA,NA,"","75938",0,1189,0,995,0,0,70000,0,0,20000,"Colmesneil","TX",30.916106,-94.35108
"al-Mustafa, Muneeb",1968,NA,NA,"Alumn","Modestly Connected",NA,1050018,"Math/Science Center","03293",286,1548,883,191,1372,0,170000,60000,70000,170000,"Woodstock","NH",43.967542,-71.840883
"Nape Valverde, Dylan",1965,720000,"Assessment","Alumn","Somewhat Connected",NA,NA,"","89460",1495,0,0,490,829,150000,90000,70000,0,60000,"Gardnerville Ranchos","NV",38.903324,-119.763147
"Ransom, Shenandoah",NA,520000,"Assessment","Parent","Connected",NA,0,"Professorship","43155",1630,1748,0,418,591,50000,90000,1e+05,170000,0,"Sugar Grove","OH",39.630003,-82.51459
"el-Abbas, Nadeem",1976,2370000,"Cultivation","Alumn","Somewhat Connected","al-Shafi, Badri",NA,"","94511",543,0,3053,2018,0,10000,0,0,80000,140000,"Bethel Island","CA",38.040395,-121.63852
"el-Hussain, Safwaan",NA,70000,"Not a Prospect","Parent","Somewhat Connected","Gaytan, Ivan",NA,"","70363",965,0,0,1098,680,0,1e+05,0,0,110000,"Houma","LA",29.560581,-90.6903
"Verde, Marriah",2016,540000,"Cultivation","Alumn","Very Connected",NA,NA,"","70150",0,342,553,1953,0,0,0,170000,0,20000,"New Orleans","LA",30.032997,-89.882564
"Wellington, Katherine",1994,1720000,"Stewardship","Alumn","Connected",NA,95930,"Athletics","71033",906,114,0,0,409,120000,50000,50000,0,10000,"Greenwood","LA",32.453029,-93.99683
"Gebeor, Akasha",NA,370000,"Annual Fund Leadership","Parent","Somewhat Connected","Nguyen, Anshumaan",NA,"","95450",210,485,0,0,0,0,0,0,70000,40000,"Jenner","CA",38.506229,-123.22938
"Singh, Tessa",2014,6e+05,"Assessment","Alumn","Modestly Connected",NA,366646,"Financial Aid","74529",0,0,0,0,0,0,30000,50000,20000,30000,"Blocker","OK",34.947259,-95.720708
"Celestino, William",1998,240000,"Not a Prospect","Alumn","Somewhat Connected",NA,NA,"","25209",0,0,0,2242,354,0,70000,30000,0,30000,"Whitesville","WV",37.978232,-81.53288
"Castillo, Esdrel",2004,1400000,"Annual Fund Leadership","Alumn","Somewhat Connected",NA,653932,"Math/Science Center","26767",1478,0,69,192,0,110000,110000,0,30000,50000,"Wiley Ford","WV",39.616008,-78.77489
"Baker, Zachary",NA,1570000,"Not a Prospect","Parent","Very Connected","Ortega, Amanda",NA,"","57658",1236,0,561,372,1044,90000,60000,0,20000,110000,"Wakpala","SD",45.68838,-100.51908
"Krien, Christopher",1991,710000,"Annual Fund Leadership","Alumn","Somewhat Connected","Ortega, Yesica",NA,"","45896",1168,0,1654,0,0,30000,0,0,180000,0,"Waynesfield","OH",40.593532,-83.94417
"Whyte, Jamie Lee",1985,1980000,"Solicitation","Alumn","Very Connected",NA,1597704,"Financial Aid","53707",1188,594,0,1333,224,0,0,30000,0,90000,"Madison","WI",43.06956,-89.423861
"Roy, Leona",1996,0,"Annual Fund Leadership","Alumn","Connected",NA,538924,"Financial Aid","43717",481,0,271,736,0,0,0,30000,0,0,"Belle Valley","OH",39.789241,-81.55483
"al-Amen, Sumayya",1997,990000,"Not a Prospect","Alumn","Modestly Connected",NA,NA,"","98189",2128,1777,1198,0,460,0,110000,0,10000,0,"Seattle","WA",47.42,-122.25
"al-Sarwar, Sukaina",NA,920000,"Assessment","Parent","Connected",NA,NA,"","32530",0,441,309,1424,0,0,120000,170000,80000,0,"Bagdad","FL",30.598564,-87.031496
"Harris, Connor",1953,2450000,"Assessment","Alumn","Connected","el-Salehi, Ziyaad",893615,"Professorship","43928",1,0,1266,770,628,10000,120000,0,0,0,"Glencoe","OH",40.008421,-80.88913
"Burke, Kayla",2002,0,"Annual Fund Leadership","Alumn","Very Connected","Rodriguez, Nathan",NA,"","43093",0,1108,1922,0,0,110000,0,0,10000,70000,"Newark","OH",40.095148,-82.482659
"Morales, Bryce",1958,1440000,"Assessment","Alumn","Very Connected",NA,NA,"","64170",15,233,1179,285,0,0,70000,60000,0,0,"Kansas City","MO",39.035038,-94.356728
"Henderson, Maggie",1951,NA,NA,"Alumn","Somewhat Connected",NA,0,"Math/Science Center","49453",0,0,1393,0,1725,1e+05,70000,0,10000,0,"Saugatuck","MI",42.668174,-86.18724
"Samide, Philip",1980,0,"Solicitation","Alumn","Modestly Connected","Center, Victoria",NA,"","06703",0,678,0,0,0,0,10000,0,110000,70000,"Waterbury","CT",41.365709,-72.927507
"Aquino, Ian",2001,2100000,"Assessment","Alumn","Very Connected","Stone, Derek",846598,"Professorship","07819",256,926,1310,0,108,90000,0,50000,0,0,"Hardyston","NJ",41.162053,-74.580886
"Nosker, Mariah",1998,60000,"Not a Prospect","Alumn","Not Connected",NA,NA,"","77093",0,1046,695,0,0,0,10000,40000,0,50000,"Houston","TX",29.862024,-95.33967
"Simmons, Allison",1954,860000,"Cultivation","Alumn","Somewhat Connected",NA,NA,"","04675",1397,60,1235,0,700,0,20000,250000,110000,0,"Seal Harbor","ME",44.298106,-68.24075
"Musil, Cassidy",1976,0,"Annual Fund Leadership","Alumn","Not Connected",NA,0,"Residence Hall","75833",0,591,207,0,65,0,0,0,70000,30000,"Centerville","TX",31.27575,-95.90131
"Whitehead, Atienne",1980,NA,NA,"Alumn","Somewhat Connected",NA,NA,"","42051",0,647,495,53,800,160000,60000,90000,0,0,"Hickory","KY",36.852344,-88.63769
"Russell, Jeremy",2013,NA,NA,"Alumn","Connected",NA,NA,"","91788",793,403,0,0,292,40000,30000,10000,40000,0,"Walnut","CA",33.786594,-118.298662
"Tarango, Abel",2003,360000,"Cultivation","Alumn","Somewhat Connected",NA,NA,"","37656",0,0,943,1045,1270,90000,250000,90000,20000,1e+05,"Fall Branch","TN",36.4017,-82.62705
"Tarango, Andrea",2010,1050000,"Annual Fund Leadership","Alumn","Somewhat Connected","al-Abdou, Tharwa",202085,"Residence Hall","57370",583,37,190,0,397,0,0,0,140000,40000,"Pukwana","SD",43.854809,-99.15712
"al-Nasir, Azeeza",1974,NA,NA,"Alumn","Modestly Connected",NA,NA,"","18024",0,0,0,0,0,70000,0,80000,130000,0,"Bethlehem","PA",40.650883,-75.306102
"Olsen, Dat",1989,0,"Not a Prospect","Alumn","Connected",NA,NA,"","24260",1398,0,0,349,0,0,0,190000,110000,80000,"Honaker","VA",37.02264,-81.99859
"Leyva, Irma",1987,1470000,"Assessment","Alumn","Not Connected","Ortega, Yesica",1056736,"Unresistricted","12060",0,0,0,1118,182,50000,0,1e+05,0,0,"East Chatham","NY",42.41956,-73.50412
"Davis, Nyiela",1957,1900000,"Not a Prospect","Alumn","Modestly Connected",NA,NA,"","67842",0,0,0,1193,0,20000,50000,0,0,90000,"Ford","KS",37.549041,-99.74869
"al-Shahan, Raamiz",1975,NA,NA,"Alumn","Very Connected",NA,NA,"","07607",0,0,1142,0,1282,0,90000,40000,270000,0,"Maywood","NJ",40.90503,-74.06279
"Graham, Kevin",2002,NA,NA,"Alumn","Somewhat Connected",NA,535072,"Financial Aid","87502",0,0,145,0,467,150000,70000,10000,240000,0,"Santa Fe","NM",35.439937,-106.123698
"Sheldon, Tiffany",2007,850000,"Not a Prospect","Alumn","Somewhat Connected","Ulibarri, Isaiah",NA,"","92268",1073,1895,356,1453,1721,0,0,10000,1e+05,0,"Pioneertown","CA",34.203249,-116.56565
"Walker, Bridget",2012,0,"Not a Prospect","Alumn","Modestly Connected",NA,0,"Financial Aid","13252",0,0,2152,0,0,0,0,1e+05,80000,0,"Syracuse","NY",43.050966,-76.156696
"Nortey, Dreshawn",2004,NA,NA,"Alumn","Modestly Connected",NA,NA,"","54161",0,941,0,0,60,180000,0,0,0,0,"Pound","WI",45.116325,-88.16811
"Lester, Arlo",1968,1580000,"Stewardship","Alumn","Somewhat Connected",NA,899967,"Residence Hall","13479",506,987,193,0,284,160000,10000,0,220000,0,"Washington Mills","NY",43.053769,-75.271559
"Delgado, Darion",1965,NA,NA,"Alumn","Very Connected",NA,NA,"","07728",0,0,883,0,0,70000,160000,30000,110000,0,"Freehold","NJ",40.241036,-74.27629
"Lucas, Breanna",NA,110000,"Assessment","Parent","Somewhat Connected",NA,NA,"","72087",0,0,250,1226,1349,0,170000,0,1e+05,80000,"Lonsdale","AR",34.581202,-92.8236
"Lee, Destinee",1978,0,"Annual Fund Leadership","Alumn","Modestly Connected",NA,741192,"Math/Science Center","00851",860,0,0,0,0,160000,0,50000,0,2e+05,"Kingshill","VI",17.734211,-64.734694
"Yost, Kendell",2004,NA,NA,"Alumn","Somewhat Connected",NA,NA,"","39207",0,1401,147,0,0,0,0,110000,0,170000,"Jackson","MS",32.311287,-90.397157
"Bosquez, Marisela",2015,610000,"Assessment","Alumn","Not Connected","Spencer, Ruby",NA,"","53787",0,687,394,0,1257,10000,0,90000,0,220000,"Madison","WI",43.06956,-89.423861
"al-Sahli, Fat'hi",2014,910000,"Assessment","Alumn","Very Connected",NA,0,"Math/Science Center","02642",607,0,0,493,0,80000,0,160000,0,0,"Eastham","MA",41.844087,-69.98921
"Kaluza, Megan",1959,750000,"Stewardship","Alumn","Modestly Connected",NA,NA,"","00670",229,0,0,1157,0,50000,110000,0,0,160000,"Las Marias","PR",18.241343,-66.97604
"Delbridge, Jacob",1994,0,"Cultivation","Alumn","Modestly Connected","Wroblewski, Eric",1381760,"Residence Hall","30146",1241,0,1311,1451,144,80000,130000,130000,0,0,"Lebanon","GA",34.242944,-84.458326
"el-Sahli, Mumtaaza",1956,NA,NA,"Alumn","Not Connected",NA,NA,"","65203",1056,697,1056,530,0,20000,110000,0,50000,0,"Columbia","MO",38.925204,-92.36887
"Locken, Edward",1976,1930000,"Annual Fund Leadership","Alumn","Not Connected",NA,234936,"Residence Hall","36045",0,449,987,0,0,0,70000,130000,20000,0,"Kent","AL",32.587631,-86.132981
"Agan, Mariah",1965,NA,NA,"Alumn","Modestly Connected",NA,237356,"Athletics","30292",0,0,437,0,973,40000,60000,0,50000,160000,"Williamson","GA",33.169646,-84.37168
"Jackson II, Jordan",1979,4e+05,"Solicitation","Alumn","Connected",NA,NA,"","85347",0,541,503,0,0,50000,1e+05,40000,140000,30000,"Roll","AZ",32.744976,-113.85421
"Hughes, Dechantae",1971,430000,"Assessment","Alumn","Somewhat Connected","Nguyen, Anshumaan",NA,"","51022",0,0,1033,0,173,70000,10000,0,80000,180000,"Granville","IA",42.974759,-95.86981
